#Thorlabs FTS
[SpectrumHeader]
"#Date	20240416"
"#Time	12150949"
"#GMTTime	10150949"
"#XAxisUnit	nm_air"
"#YAxisUnit	intensity"
"#Average	1"
"#RollingAverage	0"
"#SpectrumSmooth	0"
"#SSmoothParam1	0"
"#SSmoothParam2	0"
"#SSmoothParam3	0"
"#SSmoothParam4	0"
"#IntegrationTime	0.001500"
"#TriggerMode	0"
"#InterferometerSerial	M00311842"
"#Source	"
"#AirMeasureOpt	0"
"#WnrMin	0.000000"
"#WnrMax	0.000000"
"#Length	3648"
"#Resolution	0.0000000000e+000"
"#ADC	0"
"#Instrument	0"
"#InstrModel	CCS175"
"#Type	emission"
"7.128247070e+002	-1.842911122e-003"
"7.129907837e+002	3.752034681e-004"
"7.131567993e+002	-1.842911122e-003"
"7.133228149e+002	1.285623643e-003"
"7.134888916e+002	-2.041548287e-004"
"7.136549683e+002	8.717962774e-004"
"7.138210449e+002	1.434601436e-004"
"7.139870605e+002	1.070433413e-003"
"7.141531372e+002	-6.345352740e-004"
"7.143192139e+002	1.037327223e-003"
"7.144852905e+002	7.724777242e-005"
"7.146514282e+002	1.235964359e-003"
"7.148175049e+002	-1.544955448e-004"
"7.149835815e+002	1.567026251e-003"
"7.151497192e+002	-7.504069363e-004"
"7.153157959e+002	6.731591420e-004"
"7.154819336e+002	2.758849041e-005"
"7.156480103e+002	2.427787113e-004"
"7.158141479e+002	4.083096574e-004"
"7.159802856e+002	1.434601436e-004"
"7.161464233e+002	-6.179821794e-004"
"7.163125610e+002	5.241812905e-004"
"7.164786987e+002	-6.179821794e-004"
"7.166448364e+002	1.186305075e-003"
"7.168110352e+002	7.724777097e-004"
"7.169771729e+002	9.380086558e-004"
"7.171433105e+002	-7.173007471e-004"
"7.173095093e+002	4.745220358e-004"
"7.174756470e+002	-4.358981387e-004"
"7.176418457e+002	1.235964359e-003"
"7.178080444e+002	-6.345352740e-004"
"7.179742432e+002	9.876679396e-004"
"7.181404419e+002	-1.246999716e-003"
"7.183066406e+002	9.545617504e-004"
"7.184728394e+002	-1.081468770e-003"
"7.186390381e+002	2.096725220e-004"
"7.188052368e+002	-2.538140980e-004"
"7.189714966e+002	9.049024666e-004"
"7.191376953e+002	-1.379424473e-003"
"7.193038940e+002	6.731591420e-004"
"7.194701538e+002	-1.379424502e-004"
"7.196364136e+002	1.500813873e-003"
"7.198026123e+002	1.600132382e-004"
"7.199688721e+002	1.666344819e-003"
"7.201351318e+002	-4.193450441e-004"
"7.203013916e+002	5.407343851e-004"
"7.204676514e+002	-1.147681149e-003"
"7.206339111e+002	5.903936690e-004"
"7.208002319e+002	-2.538140980e-004"
"7.209664917e+002	5.241812905e-004"
"7.211327515e+002	-9.159378824e-004"
"7.212990723e+002	1.384942210e-003"
"7.214653320e+002	2.096725220e-004"
"7.216316528e+002	9.711148450e-004"
"7.217979736e+002	-9.987032972e-004"
"7.219642944e+002	1.053880318e-003"
"7.221306152e+002	-1.048362610e-004"
"7.222969360e+002	1.053880318e-003"
"7.224632568e+002	-5.352167063e-004"
"7.226295776e+002	5.738405744e-004"
"7.227958984e+002	-4.027919495e-004"
"7.229622192e+002	1.235964359e-003"
"7.231286011e+002	-8.993847878e-004"
"7.232949219e+002	2.593318059e-004"
"7.234613037e+002	1.103539602e-003"
"7.236276245e+002	9.711148450e-004"
"7.237940063e+002	-2.207079233e-004"
"7.239603882e+002	1.202858170e-003"
"7.241267700e+002	4.083096574e-004"
"7.242931519e+002	6.400529528e-004"
"7.244595337e+002	3.752034681e-004"
"7.246259155e+002	1.666344819e-003"
"7.247922974e+002	-5.186636117e-004"
"7.249586792e+002	9.545617504e-004"
"7.251251221e+002	-6.510883686e-004"
"7.252915039e+002	1.037327223e-003"
"7.254579468e+002	-9.159378824e-004"
"7.256243286e+002	4.745220358e-004"
"7.257907715e+002	-1.379424473e-003"
"7.259572144e+002	1.053880318e-003"
"7.261235962e+002	-9.655971662e-004"
"7.262900391e+002	1.136645791e-003"
"7.264564819e+002	-8.828316932e-004"
"7.266229248e+002	8.055838989e-004"
"7.267894287e+002	-4.855574225e-004"
"7.269558716e+002	1.037327223e-003"
"7.271223145e+002	-1.644273987e-003"
"7.272888184e+002	1.235964359e-003"
"7.274552612e+002	-6.841945578e-004"
"7.276217651e+002	7.228184259e-004"
"7.277882080e+002	4.248627520e-004"
"7.279547119e+002	8.883493720e-004"
"7.281212158e+002	5.407343851e-004"
"7.282877197e+002	1.335282926e-003"
"7.284542236e+002	-1.114574960e-003"
"7.286207275e+002	8.552431827e-004"
"7.287872314e+002	-5.517698009e-004"
"7.289537354e+002	6.400529528e-004"
"7.291202393e+002	7.724777242e-005"
"7.292868042e+002	4.414158320e-005"
"7.294533081e+002	-3.862388621e-005"
"7.296198730e+002	1.086986507e-003"
"7.297863770e+002	-4.027919495e-004"
"7.299529419e+002	1.153198886e-003"
"7.301195068e+002	-7.173007180e-005"
"7.302860718e+002	6.069467636e-004"
"7.304526367e+002	-8.000662201e-004"
"7.306192017e+002	8.717962774e-004"
"7.307857666e+002	3.255441843e-004"
"7.309523315e+002	1.666344819e-003"
"7.311188965e+002	-3.531326656e-004"
"7.312854614e+002	1.649791724e-003"
"7.314520874e+002	1.103539616e-004"
"7.316186523e+002	8.386900881e-004"
"7.317852783e+002	1.765663328e-004"
"7.319519043e+002	9.049024666e-004"
"7.321184692e+002	-4.358981387e-004"
"7.322850952e+002	1.070433413e-003"
"7.324517212e+002	6.566060474e-004"
"7.326183472e+002	1.004221034e-003"
"7.327849731e+002	-5.517698009e-004"
"7.329515991e+002	1.401495305e-003"
"7.331182251e+002	-5.186636117e-004"
"7.332849121e+002	1.169751980e-003"
"7.334515381e+002	-7.007476524e-004"
"7.336181641e+002	2.262256166e-004"
"7.337848511e+002	-3.365795710e-004"
"7.339515381e+002	1.318729832e-003"
"7.341181641e+002	-1.395977568e-003"
"7.342848511e+002	1.169751980e-003"
"7.344515381e+002	-1.876017341e-004"
"7.346182251e+002	5.407343851e-004"
"7.347849121e+002	-1.379424473e-003"
"7.349515991e+002	1.666344819e-003"
"7.351182861e+002	-9.490440716e-004"
"7.352849731e+002	1.351836021e-003"
"7.354516602e+002	-3.531326656e-004"
"7.356184082e+002	1.037327223e-003"
"7.357850952e+002	-2.041548287e-004"
"7.359518433e+002	2.096725220e-004"
"7.361185303e+002	5.738405744e-004"
"7.362852783e+002	1.086986507e-003"
"7.364520264e+002	-3.862388548e-004"
"7.366187744e+002	1.418048400e-003"
"7.367855225e+002	-9.324909770e-004"
"7.369522705e+002	7.724777097e-004"
"7.371190186e+002	1.020774129e-003"
"7.372857666e+002	1.583579346e-003"
"7.374525146e+002	9.876679396e-004"
"7.376193237e+002	1.401495305e-003"
"7.377860718e+002	-1.693933271e-003"
"7.379528198e+002	9.545617504e-004"
"7.381196289e+002	-5.517698009e-004"
"7.382864380e+002	9.876679396e-004"
"7.384531860e+002	-3.862388548e-004"
"7.386199951e+002	1.285623643e-003"
"7.387868042e+002	-5.352167063e-004"
"7.389536133e+002	1.070433413e-003"
"7.391204224e+002	-7.173007471e-004"
"7.392872314e+002	3.752034681e-004"
"7.394540405e+002	-1.710486395e-004"
"7.396209106e+002	2.295362297e-003"
"7.397877197e+002	-1.462189946e-003"
"7.399545288e+002	1.434601436e-004"
"7.401213989e+002	-1.296659000e-003"
"7.402882080e+002	3.255441843e-004"
"7.404550781e+002	-8.828316932e-004"
"7.406219482e+002	8.883493720e-004"
"7.407888184e+002	-7.835131255e-004"
"7.409556274e+002	6.069467636e-004"
"7.411224976e+002	-3.531326656e-004"
"7.412893677e+002	2.063618973e-003"
"7.414562988e+002	-6.676414632e-004"
"7.416231689e+002	1.318729832e-003"
"7.417900391e+002	-5.021105171e-004"
"7.419569092e+002	1.103539602e-003"
"7.421238403e+002	-8.000662201e-004"
"7.422907104e+002	9.214555612e-004"
"7.424576416e+002	-1.048362581e-003"
"7.426245728e+002	1.103539602e-003"
"7.427914429e+002	-1.677380176e-003"
"7.429583740e+002	1.169751980e-003"
"7.431253052e+002	-6.345352740e-004"
"7.432922363e+002	3.089910897e-004"
"7.434591675e+002	-1.147681149e-003"
"7.436260986e+002	-1.213893556e-004"
"7.437930298e+002	3.089910897e-004"
"7.439600220e+002	-9.159378824e-004"
"7.441269531e+002	1.136645791e-003"
"7.442938843e+002	-1.544955448e-004"
"7.444608765e+002	1.567026251e-003"
"7.446278076e+002	-9.490440716e-004"
"7.447947998e+002	7.393715205e-004"
"7.449617920e+002	-2.703671926e-004"
"7.451287842e+002	5.407343851e-004"
"7.452957153e+002	-2.207079160e-005"
"7.454627075e+002	1.600132440e-003"
"7.456296997e+002	1.269070490e-004"
"7.457967529e+002	1.053880318e-003"
"7.459637451e+002	-2.372610179e-004"
"7.461307373e+002	6.069467636e-004"
"7.462977295e+002	-1.164234243e-003"
"7.464647827e+002	7.228184259e-004"
"7.466317749e+002	-1.544955448e-004"
"7.467988281e+002	8.883493720e-004"
"7.469658813e+002	-8.166193147e-004"
"7.471328735e+002	9.380086558e-004"
"7.472999268e+002	5.076281959e-004"
"7.474669800e+002	9.545617504e-004"
"7.476340332e+002	-8.166193147e-004"
"7.478010864e+002	5.903936690e-004"
"7.479681396e+002	5.241812905e-004"
"7.481351929e+002	1.235964359e-003"
"7.483022461e+002	8.717962774e-004"
"7.484693604e+002	2.030512784e-003"
"7.486364136e+002	8.717962774e-004"
"7.488035278e+002	1.434601494e-003"
"7.489705811e+002	-9.490440716e-004"
"7.491376953e+002	4.910751013e-004"
"7.493048096e+002	-5.517698082e-005"
"7.494718628e+002	-2.538140980e-004"
"7.496389771e+002	-7.338538417e-004"
"7.498060913e+002	3.586503735e-004"
"7.499732056e+002	-2.041548287e-004"
"7.501403198e+002	6.400529528e-004"
"7.503074341e+002	-1.197340433e-003"
"7.504746094e+002	1.103539602e-003"
"7.506417236e+002	2.758849041e-005"
"7.508088379e+002	6.566060474e-004"
"7.509760132e+002	-1.147681149e-003"
"7.511431274e+002	4.579689412e-004"
"7.513103027e+002	-1.031809486e-003"
"7.514774780e+002	3.255441843e-004"
"7.516445923e+002	-1.776698744e-003"
"7.518117676e+002	3.089910897e-004"
"7.519789429e+002	1.103539616e-004"
"7.521461182e+002	6.069467636e-004"
"7.523132935e+002	2.096725220e-004"
"7.524804688e+002	1.086986507e-003"
"7.526477051e+002	-6.345352740e-004"
"7.528148804e+002	1.500813873e-003"
"7.529820557e+002	2.593318059e-004"
"7.531492920e+002	2.444340149e-003"
"7.533164673e+002	1.103539580e-005"
"7.534837036e+002	8.055838989e-004"
"7.536508789e+002	-7.173007471e-004"
"7.538181152e+002	1.666344819e-003"
"7.539853516e+002	7.724777242e-005"
"7.541525879e+002	5.738405744e-004"
"7.543198242e+002	-6.841945578e-004"
"7.544870605e+002	8.221369935e-004"
"7.546542969e+002	-7.007476524e-004"
"7.548215332e+002	7.393715205e-004"
"7.549887695e+002	-4.524512333e-004"
"7.551560669e+002	8.717962774e-004"
"7.553233032e+002	-6.841945578e-004"
"7.554906006e+002	7.559246151e-004"
"7.556578369e+002	-8.000662201e-004"
"7.558251343e+002	1.053880318e-003"
"7.559924316e+002	-6.179821794e-004"
"7.561596680e+002	1.186305075e-003"
"7.563269653e+002	-8.166193147e-004"
"7.564942627e+002	1.351836021e-003"
"7.566615601e+002	-1.048362581e-003"
"7.568288574e+002	8.055838989e-004"
"7.569961548e+002	-7.173007471e-004"
"7.571635132e+002	1.037327223e-003"
"7.573308105e+002	-8.828316641e-005"
"7.574981079e+002	1.269070490e-004"
"7.576654663e+002	-7.173007180e-005"
"7.578327637e+002	9.711148450e-004"
"7.580001221e+002	-9.159378824e-004"
"7.581674194e+002	9.214555612e-004"
"7.583347778e+002	-2.041548287e-004"
"7.585021362e+002	1.898088143e-003"
"7.586694946e+002	9.380086703e-005"
"7.588368530e+002	9.545617504e-004"
"7.590042114e+002	-8.497255039e-004"
"7.591715698e+002	1.401495305e-003"
"7.593389282e+002	-8.000662201e-004"
"7.595062866e+002	1.153198886e-003"
"7.596737061e+002	-8.000662201e-004"
"7.598410645e+002	5.407343851e-004"
"7.600084839e+002	-8.166193147e-004"
"7.601758423e+002	1.202858170e-003"
"7.603432617e+002	1.235964359e-003"
"7.605106812e+002	8.055838989e-004"
"7.606780396e+002	-7.504069363e-004"
"7.608454590e+002	8.055838989e-004"
"7.610128784e+002	-5.517698082e-005"
"7.611802979e+002	6.731591420e-004"
"7.613477173e+002	-7.007476524e-004"
"7.615151367e+002	1.600132382e-004"
"7.616825562e+002	-1.876017341e-004"
"7.618500366e+002	1.335282926e-003"
"7.620174561e+002	4.579689412e-004"
"7.621848755e+002	1.914641238e-003"
"7.623523560e+002	-2.207079233e-004"
"7.625198364e+002	1.384942210e-003"
"7.626872559e+002	-1.395977568e-003"
"7.628547363e+002	6.731591420e-004"
"7.630222168e+002	-2.869202872e-004"
"7.631896973e+002	1.004221034e-003"
"7.633571167e+002	-5.517698082e-005"
"7.635245972e+002	6.566060474e-004"
"7.636921387e+002	2.593318059e-004"
"7.638596191e+002	1.451154589e-003"
"7.640270996e+002	-2.041548287e-004"
"7.641945801e+002	1.600132382e-004"
"7.643621216e+002	-1.611167798e-003"
"7.645296021e+002	8.717962774e-004"
"7.646971436e+002	-1.495296136e-003"
"7.648646240e+002	9.545617504e-004"
"7.650321655e+002	-5.352167063e-004"
"7.651997070e+002	7.724777097e-004"
"7.653671875e+002	-1.710486395e-004"
"7.655347290e+002	7.393715205e-004"
"7.657022705e+002	-3.862388548e-004"
"7.658698120e+002	2.758849005e-004"
"7.660373535e+002	4.414158320e-005"
"7.662048950e+002	6.400529528e-004"
"7.663724976e+002	-1.462189946e-003"
"7.665400391e+002	2.593318059e-004"
"7.667075806e+002	1.765663328e-004"
"7.668751831e+002	5.076281959e-004"
"7.670427246e+002	-1.213893527e-003"
"7.672103271e+002	8.055838989e-004"
"7.673779297e+002	-4.193450441e-004"
"7.675454712e+002	1.633238629e-003"
"7.677130737e+002	-1.048362610e-004"
"7.678806763e+002	1.169751980e-003"
"7.680482788e+002	-6.676414632e-004"
"7.682158813e+002	7.724777242e-005"
"7.683834839e+002	1.070433413e-003"
"7.685510864e+002	8.386900881e-004"
"7.687186890e+002	-6.179821794e-004"
"7.688863525e+002	1.103539602e-003"
"7.690539551e+002	1.434601436e-004"
"7.692216187e+002	7.724777097e-004"
"7.693892212e+002	-2.538140980e-004"
"7.695568848e+002	3.255441843e-004"
"7.697244873e+002	-1.213893556e-004"
"7.698921509e+002	6.566060474e-004"
"7.700598145e+002	-2.041548287e-004"
"7.702274780e+002	1.384942210e-003"
"7.703951416e+002	-3.200264764e-004"
"7.705628052e+002	9.214555612e-004"
"7.707304688e+002	-2.703671926e-004"
"7.708981323e+002	6.731591420e-004"
"7.710657959e+002	4.579689412e-004"
"7.712335205e+002	1.252517453e-003"
"7.714011841e+002	-2.207079233e-004"
"7.715688477e+002	7.559246151e-004"
"7.717365723e+002	4.414158466e-004"
"7.719042358e+002	1.037327223e-003"
"7.720719604e+002	-1.081468770e-003"
"7.722396851e+002	8.386900881e-004"
"7.724074097e+002	-9.490440716e-004"
"7.725750732e+002	6.566060474e-004"
"7.727427979e+002	-4.690043279e-004"
"7.729105225e+002	1.169751980e-003"
"7.730783081e+002	6.069467781e-005"
"7.732460327e+002	6.234998582e-004"
"7.734137573e+002	-6.841945578e-004"
"7.735814819e+002	1.169751980e-003"
"7.737492676e+002	-9.324909770e-004"
"7.739169922e+002	1.699451008e-003"
"7.740847168e+002	1.600132382e-004"
"7.742525024e+002	6.897122366e-004"
"7.744202881e+002	-9.490440716e-004"
"7.745880127e+002	1.252517453e-003"
"7.747557983e+002	-8.662785986e-004"
"7.749235840e+002	8.717962774e-004"
"7.750913696e+002	1.434601436e-004"
"7.752591553e+002	7.724777097e-004"
"7.754269409e+002	-7.007476524e-004"
"7.755947266e+002	8.883493720e-004"
"7.757625122e+002	-3.862388548e-004"
"7.759303589e+002	1.169751980e-003"
"7.760981445e+002	-9.655971662e-004"
"7.762659302e+002	1.269070490e-004"
"7.764337769e+002	5.738405744e-004"
"7.766015625e+002	8.717962774e-004"
"7.767694092e+002	-1.114574960e-003"
"7.769372559e+002	1.467707683e-003"
"7.771050415e+002	8.883493720e-004"
"7.772728882e+002	1.335282926e-003"
"7.774407349e+002	-9.655971662e-004"
"7.776085815e+002	1.500813873e-003"
"7.777764282e+002	-1.180787338e-003"
"7.779442749e+002	6.400529528e-004"
"7.781121216e+002	-5.352167063e-004"
"7.782800293e+002	6.234998582e-004"
"7.784478760e+002	2.758849005e-004"
"7.786157227e+002	1.269070548e-003"
"7.787836304e+002	-8.331724093e-004"
"7.789514771e+002	6.400529528e-004"
"7.791193848e+002	-7.504069363e-004"
"7.792872925e+002	3.752034681e-004"
"7.794551392e+002	3.917565627e-004"
"7.796230469e+002	8.055838989e-004"
"7.797909546e+002	-8.828316641e-005"
"7.799588623e+002	5.407343851e-004"
"7.801267700e+002	2.593318059e-004"
"7.802946777e+002	4.745220358e-004"
"7.804625854e+002	-1.098021865e-003"
"7.806304932e+002	8.552431827e-004"
"7.807984619e+002	1.103539580e-005"
"7.809663696e+002	8.386900881e-004"
"7.811342773e+002	4.579689412e-004"
"7.813022461e+002	1.219411264e-003"
"7.814701538e+002	1.004221034e-003"
"7.816381226e+002	5.407343851e-004"
"7.818060913e+002	-9.655971662e-004"
"7.819739990e+002	4.745220358e-004"
"7.821419678e+002	1.103539580e-005"
"7.823099365e+002	1.765663386e-003"
"7.824779053e+002	-6.676414632e-004"
"7.826458740e+002	7.062653312e-004"
"7.828138428e+002	-1.280105906e-003"
"7.829818115e+002	3.917565627e-004"
"7.831498413e+002	4.083096574e-004"
"7.833178101e+002	1.318729832e-003"
"7.834857788e+002	-1.346318284e-003"
"7.836538086e+002	9.380086558e-004"
"7.838217773e+002	-5.517698082e-005"
"7.839898071e+002	3.752034681e-004"
"7.841578369e+002	4.248627520e-004"
"7.843258057e+002	1.103539602e-003"
"7.844938354e+002	4.248627520e-004"
"7.846618652e+002	2.427787113e-004"
"7.848298950e+002	-2.538140980e-004"
"7.849979248e+002	8.055838989e-004"
"7.851659546e+002	3.752034681e-004"
"7.853339844e+002	9.214555612e-004"
"7.855020142e+002	-6.014290848e-004"
"7.856700439e+002	1.517366967e-003"
"7.858381348e+002	-1.213893556e-004"
"7.860061646e+002	7.228184259e-004"
"7.861742554e+002	-8.331724093e-004"
"7.863422852e+002	4.579689412e-004"
"7.865103760e+002	8.055838989e-004"
"7.866784058e+002	-1.379424502e-004"
"7.868464966e+002	1.004221034e-003"
"7.870145874e+002	-2.372610179e-004"
"7.871826782e+002	8.883493720e-004"
"7.873507690e+002	-1.197340433e-003"
"7.875188599e+002	6.069467636e-004"
"7.876869507e+002	-2.207079233e-004"
"7.878550415e+002	6.400529528e-004"
"7.880231323e+002	-8.662785986e-004"
"7.881912231e+002	8.883493720e-004"
"7.883593750e+002	-5.517697900e-006"
"7.885274658e+002	1.765663386e-003"
"7.886956177e+002	-1.511849230e-003"
"7.888637085e+002	1.103539602e-003"
"7.890318604e+002	1.103539580e-005"
"7.891999512e+002	1.467707683e-003"
"7.893681030e+002	-8.662785986e-004"
"7.895362549e+002	1.567026251e-003"
"7.897044067e+002	1.765663328e-004"
"7.898725586e+002	7.062653312e-004"
"7.900407104e+002	2.758849041e-005"
"7.902088623e+002	9.711148450e-004"
"7.903770142e+002	-3.365795710e-004"
"7.905451660e+002	1.384942210e-003"
"7.907133179e+002	-8.828316932e-004"
"7.908815308e+002	1.037327223e-003"
"7.910496826e+002	-4.524512333e-004"
"7.912178955e+002	4.745220358e-004"
"7.913860474e+002	2.924379951e-004"
"7.915542603e+002	1.086986507e-003"
"7.917224121e+002	-1.098021865e-003"
"7.918906250e+002	1.335282926e-003"
"7.920588379e+002	-1.213893556e-004"
"7.922270508e+002	7.393715205e-004"
"7.923952637e+002	4.745220358e-004"
"7.925634766e+002	1.335282926e-003"
"7.927316895e+002	-1.131128054e-003"
"7.928999023e+002	6.897122366e-004"
"7.930681152e+002	-1.362871379e-003"
"7.932363281e+002	9.711148450e-004"
"7.934046021e+002	-4.690043279e-004"
"7.935728149e+002	6.566060474e-004"
"7.937410889e+002	2.758849041e-005"
"7.939093018e+002	1.020774129e-003"
"7.940775757e+002	-7.173007471e-004"
"7.942457886e+002	4.579689412e-004"
"7.944140625e+002	-4.524512333e-004"
"7.945823364e+002	2.262256166e-004"
"7.947506104e+002	-7.835131255e-004"
"7.949188843e+002	7.393715205e-004"
"7.950871582e+002	-4.524512333e-004"
"7.952554321e+002	7.228184259e-004"
"7.954237061e+002	-6.510883686e-004"
"7.955919800e+002	7.559246151e-004"
"7.957602539e+002	-7.669600309e-004"
"7.959285889e+002	5.738405744e-004"
"7.960968628e+002	-5.186636117e-004"
"7.962651367e+002	9.380086558e-004"
"7.964334717e+002	-5.352167063e-004"
"7.966018066e+002	9.049024666e-004"
"7.967700806e+002	-3.531326656e-004"
"7.969384155e+002	2.096725220e-004"
"7.971067505e+002	-4.193450441e-004"
"7.972750244e+002	4.579689412e-004"
"7.974433594e+002	-1.346318284e-003"
"7.976116943e+002	3.255441843e-004"
"7.977800293e+002	-5.517697900e-006"
"7.979483643e+002	6.069467636e-004"
"7.981167603e+002	-3.365795710e-004"
"7.982850952e+002	1.881535049e-003"
"7.984534302e+002	4.579689412e-004"
"7.986218262e+002	8.386900881e-004"
"7.987901611e+002	-6.510883686e-004"
"7.989584961e+002	1.219411264e-003"
"7.991268921e+002	-1.296659000e-003"
"7.992952881e+002	6.234998582e-004"
"7.994636230e+002	-9.821502026e-004"
"7.996320190e+002	9.380086558e-004"
"7.998004150e+002	-2.372610179e-004"
"7.999688110e+002	1.252517453e-003"
"8.001372070e+002	-8.828316641e-005"
"8.003056030e+002	2.758849005e-004"
"8.004739990e+002	-1.429083757e-003"
"8.006423950e+002	7.393715205e-004"
"8.008107910e+002	4.248627520e-004"
"8.009791870e+002	1.269070548e-003"
"8.011476440e+002	-1.114574960e-003"
"8.013160400e+002	1.318729832e-003"
"8.014844360e+002	5.903936690e-004"
"8.016528931e+002	3.089910897e-004"
"8.018213501e+002	-2.207079160e-005"
"8.019897461e+002	9.711148450e-004"
"8.021582031e+002	-4.690043279e-004"
"8.023266602e+002	1.699451008e-003"
"8.024951172e+002	-9.324909770e-004"
"8.026635132e+002	5.076281959e-004"
"8.028319702e+002	-3.862388548e-004"
"8.030004272e+002	9.876679396e-004"
"8.031689453e+002	1.235964359e-003"
"8.033374023e+002	1.666344819e-003"
"8.035058594e+002	-5.517697900e-006"
"8.036743164e+002	1.567026251e-003"
"8.038428345e+002	7.062653312e-004"
"8.040112915e+002	1.136645791e-003"
"8.041797485e+002	-1.230446622e-003"
"8.043482666e+002	1.384942210e-003"
"8.045167847e+002	-3.034733818e-004"
"8.046852417e+002	3.752034681e-004"
"8.048537598e+002	8.221369935e-004"
"8.050222778e+002	5.903936690e-004"
"8.051907959e+002	-8.828316641e-005"
"8.053593140e+002	8.717962774e-004"
"8.055278320e+002	-7.504069363e-004"
"8.056963501e+002	5.407343851e-004"
"8.058648682e+002	-4.524512333e-004"
"8.060333862e+002	7.393715205e-004"
"8.062019043e+002	-6.179821794e-004"
"8.063704224e+002	6.731591420e-004"
"8.065390015e+002	-7.173007471e-004"
"8.067075195e+002	8.552431827e-004"
"8.068760986e+002	3.420972789e-004"
"8.070446167e+002	8.055838989e-004"
"8.072131958e+002	-2.703671926e-004"
"8.073817749e+002	2.593318059e-004"
"8.075502930e+002	-5.683228956e-004"
"8.077188721e+002	9.876679396e-004"
"8.078874512e+002	-2.207079160e-005"
"8.080560303e+002	3.752034681e-004"
"8.082246094e+002	-8.166193147e-004"
"8.083931885e+002	7.228184259e-004"
"8.085617676e+002	-9.821502026e-004"
"8.087303467e+002	7.062653312e-004"
"8.088989258e+002	-8.662785986e-004"
"8.090675659e+002	1.004221034e-003"
"8.092361450e+002	5.738405744e-004"
"8.094047852e+002	1.103539602e-003"
"8.095733643e+002	1.765663328e-004"
"8.097420044e+002	1.500813873e-003"
"8.099105835e+002	-6.510883686e-004"
"8.100792236e+002	3.752034681e-004"
"8.102478638e+002	-1.147681149e-003"
"8.104165039e+002	3.420972789e-004"
"8.105850830e+002	-1.230446622e-003"
"8.107537231e+002	8.055838989e-004"
"8.109223633e+002	-6.676414632e-004"
"8.110910034e+002	1.020774129e-003"
"8.112596436e+002	-3.200264764e-004"
"8.114283447e+002	1.567026251e-003"
"8.115969849e+002	-2.207079160e-005"
"8.117656250e+002	5.407343851e-004"
"8.119343262e+002	-7.173007180e-005"
"8.121029663e+002	7.724777097e-004"
"8.122716064e+002	-2.703671926e-004"
"8.124403076e+002	8.055838989e-004"
"8.126090088e+002	-2.041548287e-004"
"8.127776489e+002	9.049024666e-004"
"8.129463501e+002	-4.193450441e-004"
"8.131150513e+002	1.616685535e-003"
"8.132837524e+002	5.407343851e-004"
"8.134524536e+002	1.103539602e-003"
"8.136211548e+002	1.434601436e-004"
"8.137898560e+002	1.020774129e-003"
"8.139585571e+002	4.745220358e-004"
"8.141272583e+002	8.386900881e-004"
"8.142959595e+002	-4.524512333e-004"
"8.144646606e+002	2.924379951e-004"
"8.146334229e+002	-1.180787338e-003"
"8.148021240e+002	1.434601494e-003"
"8.149708862e+002	-9.821502026e-004"
"8.151395874e+002	3.420972789e-004"
"8.153083496e+002	9.711148450e-004"
"8.154770508e+002	7.724777097e-004"
"8.156458130e+002	-3.862388621e-005"
"8.158145752e+002	6.234998582e-004"
"8.159833374e+002	2.593318059e-004"
"8.161520996e+002	8.717962774e-004"
"8.163208618e+002	5.903936690e-004"
"8.164896240e+002	9.545617504e-004"
"8.166583862e+002	-1.213893527e-003"
"8.168271484e+002	1.202858170e-003"
"8.169959106e+002	-8.828316932e-004"
"8.171646729e+002	5.407343851e-004"
"8.173334961e+002	4.579689412e-004"
"8.175022583e+002	4.083096574e-004"
"8.176710815e+002	-1.544955448e-004"
"8.178398438e+002	1.335282926e-003"
"8.180086670e+002	-6.179821794e-004"
"8.181774292e+002	1.020774129e-003"
"8.183462524e+002	-1.677380176e-003"
"8.185150757e+002	1.202858170e-003"
"8.186838989e+002	-8.331724093e-004"
"8.188526611e+002	9.049024666e-004"
"8.190214844e+002	-1.644273987e-003"
"8.191903076e+002	9.380086558e-004"
"8.193591309e+002	-1.213893556e-004"
"8.195279541e+002	1.351836021e-003"
"8.196968384e+002	-7.173007180e-005"
"8.198656616e+002	9.711148450e-004"
"8.200344849e+002	-2.207079160e-005"
"8.202033691e+002	1.086986507e-003"
"8.203721924e+002	-6.841945578e-004"
"8.205410156e+002	1.186305075e-003"
"8.207098999e+002	1.434601436e-004"
"8.208787842e+002	8.221369935e-004"
"8.210476074e+002	-5.517697900e-006"
"8.212164917e+002	6.234998582e-004"
"8.213853760e+002	-5.517698082e-005"
"8.215542603e+002	5.407343851e-004"
"8.217230835e+002	-1.081468770e-003"
"8.218919678e+002	7.890308043e-004"
"8.220608521e+002	-9.490440716e-004"
"8.222297363e+002	2.758849005e-004"
"8.223986816e+002	-9.821502026e-004"
"8.225675659e+002	1.153198886e-003"
"8.227364502e+002	-4.193450441e-004"
"8.229053345e+002	1.302176737e-003"
"8.230742798e+002	-4.358981387e-004"
"8.232431641e+002	5.738405744e-004"
"8.234121094e+002	4.414158466e-004"
"8.235809937e+002	2.924379951e-004"
"8.237499390e+002	2.758849005e-004"
"8.239188232e+002	9.049024666e-004"
"8.240877686e+002	-2.207079160e-005"
"8.242567139e+002	1.335282926e-003"
"8.244256592e+002	-4.027919495e-004"
"8.245946045e+002	8.386900881e-004"
"8.247635498e+002	-4.690043279e-004"
"8.249324951e+002	9.711148450e-004"
